,xC,yC,GD,stdGD,mammalTaxa,mammalSeqs,meanSeqs,Dist,PD,nTaxa,GlobalExtreme_prTrendExt,GlobalExtreme_prVarExt,GlobalExtreme_tsTrendExt,GlobalExtreme_tsVarExt,kk10,HFP2009,GDsqrt,TaxonComplete
382,-94.00000468022067,49.89638559083259,0.006636085167722755,0.0014122045707078293,2,7.0,3.5,49.561105824026384,1847.4217444899998,63,0.00011808664567070083,0.12804032862186432,0.0023279509041458373,1.0105570554733276,-1781.617215390718,1.418301548243886,0.081462170163351,0.031746031746031744
384,-86.00000511559006,49.89638559083259,0.004232804232804233,0.0,1,3.0,3.0,0.0,1683.9229950099998,51,6.325171125354245e-05,0.12761013209819794,0.00287681189365685,0.8818898200988771,-38.21165381319623,0.6302757461287859,0.06506000486323554,0.0196078431372549
385,-82.00000533327477,49.89638559083259,0.0,0.0,1,2.0,2.0,0.0,1683.9229950099998,51,6.607981777051464e-05,0.13101786375045776,0.0034054554998874664,0.8433138132095337,-787.9003476245655,0.875415372851481,0.0,0.0196078431372549
391,-58.00000663938292,49.89638559083259,0.025717111770524232,0.0,1,2.0,2.0,0.0,1419.12301333,35,0.000467707053758204,0.2034701108932495,0.00813065655529499,1.0361480712890625,-194.17661241711875,0.9255387532562996,0.16036555668385974,0.02857142857142857
403,-10.000009251599218,49.89638559083259,0.002842744522039968,0.00201691496911604,4,80.0,20.0,39.797425670840056,1103.99075271,21,0.0009973053820431232,0.2267727255821228,0.010066349990665913,0.8455263376235962,-4276.646226415094,11.009844668361412,0.05331739417901036,0.19047619047619047
404,-6.000009469283908,49.89638559083259,0.00752259856284624,0.0033281670188422224,5,45.0,9.0,120.02259290935994,1744.0159084599995,55,0.000680960132740438,0.2153448462486267,0.00824655219912529,0.8641802668571472,-2863.7667844522966,18.330038687211534,0.08673291510635532,0.09090909090909091
405,-2.0000096869685997,49.89638559083259,0.0052799598621391195,0.0036988453532917393,8,208.0,26.0,130.32903700490164,1859.8482185599996,62,0.0005344595992937684,0.1969696283340454,0.006894078105688095,0.9054213762283324,-3073.1576151121612,21.387594538495886,0.07266333230824966,0.12903225806451613
406,1.999990095346709,49.89638559083259,0.004697339933545143,0.002230536858582042,7,88.0,12.571428571428571,95.8926659654001,1995.0578762499997,66,0.0005478915991261601,0.1648329794406891,0.005364698823541403,0.9828627705574036,-3862.692723697148,22.247473647159524,0.0685371427296553,0.10606060606060606
407,5.999989877662016,49.89638559083259,0.00728354162668073,0.006895076355343543,9,112.0,12.444444444444445,105.29596779850115,2075.1907742,71,0.0005390446749515831,0.1547822207212448,0.004640474449843168,0.975576400756836,-4546.135304990758,20.674449417823443,0.08534366775971566,0.1267605633802817
408,9.999989659977325,49.89638559083259,0.010605406502632931,0.01331625409487712,9,100.0,11.11111111111111,139.16216483602327,2044.18283654,74,0.0005244341446086763,0.1504572182893753,0.00421343045309186,0.9723012447357178,-4820.832418587633,19.668393370870827,0.10298255436059513,0.12162162162162163
