seq,species,y,x
EF080029,Artibeus_amplus,5.28,-60.75
EF080058,Artibeus_concolor,4.73,-58.85
EF080059,Artibeus_concolor,4.73,-58.85
EF080060,Artibeus_concolor,4.73,-58.85
EF080061,Artibeus_concolor,4.73,-58.85
EF080062,Artibeus_concolor,4.45,-58.77
EF080063,Artibeus_concolor,6.48,-58.58
EF080064,Artibeus_concolor,4.37,-58.85
EF080065,Artibeus_concolor,4.73,-58.72
EF080066,Artibeus_concolor,4.75,-59.02
EF080083,Artibeus_lituratus,4.73,-58.72
EF080084,Artibeus_lituratus,4.73,-58.72
EF080085,Artibeus_lituratus,4.75,-59.02
EF080086,Artibeus_lituratus,4.75,-59.02
EF080087,Artibeus_lituratus,4.75,-59.02
EF080088,Artibeus_lituratus,4.75,-59.02
EF080089,Artibeus_lituratus,4.75,-59.02
EF080090,Artibeus_lituratus,3.27,-59.72
EF080091,Artibeus_lituratus,3.27,-59.72
EF080092,Artibeus_lituratus,4.75,-59.02
EF080093,Artibeus_lituratus,4.75,-59.02
EF080094,Artibeus_lituratus,4.75,-59.02
EF080095,Artibeus_lituratus,4.75,-59.02
EF080096,Artibeus_lituratus,4.75,-59.02
EF080097,Artibeus_lituratus,4.45,-58.77
EF080098,Artibeus_lituratus,3.18,-58.82
EF080099,Artibeus_lituratus,3.18,-58.82
EF080100,Artibeus_lituratus,3.18,-58.82
EF080101,Artibeus_lituratus,3.18,-58.82
EF080102,Artibeus_lituratus,3.18,-58.82
EF080103,Artibeus_lituratus,4.73,-58.72
EF080104,Artibeus_lituratus,4.73,-58.72
EF080105,Artibeus_lituratus,4.73,-58.72
EF080106,Artibeus_obscurus,6.48,-58.58
EF080107,Artibeus_obscurus,6.48,-58.58
EF080108,Artibeus_obscurus,5.27,-59.82
EF080109,Artibeus_obscurus,4.73,-58.72
EF080110,Artibeus_obscurus,4.73,-58.72
EF080111,Artibeus_obscurus,4.73,-58.72
EF080112,Artibeus_obscurus,4.73,-58.72
EF080113,Artibeus_obscurus,4.73,-58.72
EF080114,Artibeus_obscurus,3.27,-59.72
EF080115,Artibeus_obscurus,7.37,-60.48
EF080116,Artibeus_obscurus,7.37,-60.48
EF080117,Artibeus_obscurus,7.37,-60.48
EF080118,Artibeus_obscurus,7.37,-60.48
EF080119,Artibeus_obscurus,7.37,-60.48
EF080120,Artibeus_obscurus,4.75,-59.02
EF080121,Artibeus_obscurus,4.75,-59.02
EF080122,Artibeus_obscurus,4.75,-59.02
EF080123,Artibeus_obscurus,4.75,-59.02
EF080124,Artibeus_obscurus,4.75,-59.02
EF080125,Artibeus_obscurus,4.45,-58.77
EF080126,Artibeus_obscurus,4.45,-58.77
EF080127,Artibeus_obscurus,4.45,-58.77
EF080128,Artibeus_obscurus,4.45,-58.77
EF080129,Artibeus_obscurus,4.45,-58.77
EF080130,Artibeus_obscurus,3.18,-58.82
EF080131,Artibeus_obscurus,3.18,-58.82
EF080132,Artibeus_obscurus,3.18,-58.82
EF080133,Artibeus_obscurus,3.18,-58.82
EF080134,Artibeus_obscurus,3.18,-58.82
EF080135,Artibeus_obscurus,6.48,-58.58
EF080136,Artibeus_obscurus,6.48,-58.58
EF080137,Artibeus_planirostris,4.75,-59.02
EF080138,Artibeus_planirostris,4.45,-58.77
EF080139,Artibeus_planirostris,7.37,-60.48
EF080140,Artibeus_planirostris,7.37,-60.48
EF080141,Artibeus_planirostris,7.37,-60.48
EF080142,Artibeus_planirostris,7.37,-60.48
EF080143,Artibeus_planirostris,4.75,-59.02
EF080144,Artibeus_planirostris,4.75,-59.02
EF080145,Artibeus_planirostris,4.75,-59.02
EF080146,Artibeus_planirostris,4.75,-59.02
EF080147,Artibeus_planirostris,4.45,-58.77
EF080148,Artibeus_planirostris,4.45,-58.77
EF080149,Artibeus_planirostris,4.45,-58.77
EF080150,Artibeus_planirostris,4.45,-58.77
EF080151,Artibeus_planirostris,3.18,-58.82
EF080152,Artibeus_planirostris,3.18,-58.82
EF080153,Artibeus_planirostris,3.18,-58.82
EF080154,Artibeus_planirostris,3.18,-58.82
EF080155,Artibeus_planirostris,3.18,-58.82
EF080156,Artibeus_planirostris,6.48,-58.58
EF080157,Artibeus_planirostris,5.33,-59.92
EF080158,Artibeus_planirostris,5.13,-59.82
EF080159,Artibeus_planirostris,5.13,-59.82
EF080160,Artibeus_planirostris,4.73,-58.72
EF080161,Artibeus_planirostris,4.73,-58.72
EF080162,Artibeus_planirostris,4.73,-58.72
EF080163,Artibeus_planirostris,4.73,-58.72
EF080164,Carollia_brevicauda,5.13,-59.82
EF080165,Carollia_brevicauda,5.13,-59.82
EF080166,Carollia_brevicauda,5.25,-59.61
EF080167,Carollia_brevicauda,5.8,-61.1
EF080168,Carollia_brevicauda,5.8,-61.1
EF080169,Carollia_brevicauda,7.37,-60.48
EF080170,Carollia_brevicauda,5.15,-58.7
EF080171,Carollia_brevicauda,4.75,-59.02
EF080172,Carollia_brevicauda,4.75,-59.02
EF080173,Carollia_brevicauda,5.8,-61.1
EF080174,Carollia_brevicauda,4.45,-58.77
EF080175,Carollia_brevicauda,3.18,-58.82
EF080176,Carollia_brevicauda,3.18,-58.82
EF080177,Carollia_brevicauda,6.5,-58.22
EF080178,Carollia_brevicauda,6.5,-58.22
EF080179,Carollia_brevicauda,5.27,-60.73
EF080180,Carollia_brevicauda,5.33,-59.92
EF080181,Carollia_brevicauda,5.33,-59.92
EF080182,Carollia_brevicauda,5.33,-59.92
EF080183,Carollia_brevicauda,5.33,-59.92
EF080184,Carollia_brevicauda,5.33,-59.92
EF080185,Carollia_brevicauda,5.33,-59.95
EF080186,Carollia_brevicauda,5.33,-59.95
EF080187,Carollia_brevicauda,5.33,-59.95
EF080188,Carollia_brevicauda,5.33,-59.95
EF080189,Carollia_brevicauda,5.38,-59.97
EF080190,Carollia_brevicauda,5.13,-59.82
EF080191,Carollia_brevicauda,5.13,-59.82
EF080192,Carollia_brevicauda,5.13,-59.82
EF080193,Carollia_brevicauda,5.07,-59.87
EF080194,Carollia_brevicauda,5.07,-59.87
EF080195,Carollia_brevicauda,5.07,-59.87
EF080196,Carollia_brevicauda,5.1,-59.85
EF080197,Carollia_brevicauda,5.25,-59.61
EF080198,Carollia_brevicauda,5.3,-59.92
EF080199,Carollia_brevicauda,5.1,-59.85
EF080200,Carollia_brevicauda,3.27,-59.72
EF080201,Carollia_brevicauda,7.37,-60.48
EF080202,Carollia_brevicauda,7.37,-60.48
EF080203,Carollia_brevicauda,7.37,-60.48
EF080204,Carollia_brevicauda,7.37,-60.48
EF080205,Carollia_brevicauda,5.27,-60.73
EF080206,Carollia_brevicauda,4.75,-59.02
EF080207,Carollia_brevicauda,5.8,-61.1
EF080208,Carollia_brevicauda,3.18,-58.82
EF080209,Carollia_brevicauda,5.1,-59.85
EF080210,Carollia_brevicauda,5.8,-61.1
EF080211,Carollia_perspicillata,6.48,-58.58
EF080212,Carollia_perspicillata,4.45,-58.77
EF080213,Carollia_perspicillata,6.5,-58.22
EF080214,Carollia_perspicillata,6.5,-58.22
EF080215,Carollia_perspicillata,6.5,-58.22
EF080216,Carollia_perspicillata,5.27,-59.82
EF080217,Carollia_perspicillata,1.37,-58.77
EF080218,Carollia_perspicillata,1.37,-58.77
EF080219,Carollia_perspicillata,4.75,-59.02
EF080220,Carollia_perspicillata,7.37,-60.48
EF080221,Carollia_perspicillata,7.37,-60.48
EF080222,Carollia_perspicillata,5.15,-58.7
EF080223,Carollia_perspicillata,5.15,-58.7
EF080224,Carollia_perspicillata,1.37,-58.77
EF080225,Carollia_perspicillata,1.37,-58.77
EF080226,Carollia_perspicillata,4.75,-59.02
EF080227,Carollia_perspicillata,4.75,-59.02
EF080228,Carollia_perspicillata,4.75,-59.02
EF080229,Carollia_perspicillata,4.75,-59.02
EF080230,Carollia_perspicillata,3.18,-58.82
EF080231,Carollia_perspicillata,3.18,-58.82
EF080232,Carollia_perspicillata,3.18,-58.82
EF080233,Carollia_perspicillata,3.18,-58.82
EF080234,Carollia_perspicillata,6.5,-58.22
EF080235,Carollia_perspicillata,6.5,-58.22
EF080236,Carollia_perspicillata,6.48,-58.58
EF080237,Carollia_perspicillata,6.48,-58.58
EF080238,Carollia_perspicillata,6.48,-58.58
EF080239,Carollia_perspicillata,6.48,-58.58
EF080240,Carollia_perspicillata,5.33,-59.92
EF080241,Carollia_perspicillata,5.33,-59.92
EF080242,Carollia_perspicillata,5.33,-59.95
EF080243,Carollia_perspicillata,5.27,-59.82
EF080244,Carollia_perspicillata,5.13,-59.82
EF080245,Carollia_perspicillata,5.13,-59.82
EF080246,Carollia_perspicillata,5.25,-59.61
EF080247,Carollia_perspicillata,5.25,-59.61
EF080248,Carollia_perspicillata,5.25,-59.61
EF080249,Carollia_perspicillata,5.25,-59.61
EF080250,Carollia_perspicillata,5.8,-61.1
EF080251,Carollia_perspicillata,5.8,-61.1
EF080252,Carollia_perspicillata,5.8,-61.1
EF080253,Carollia_perspicillata,3.38,-59.8
EF080254,Carollia_perspicillata,3.38,-59.8
EF080255,Carollia_perspicillata,3.38,-59.8
EF080256,Carollia_perspicillata,3.38,-59.8
EF080257,Carollia_perspicillata,3.38,-59.8
EF080258,Carollia_perspicillata,3.27,-59.72
EF080259,Carollia_perspicillata,3.27,-59.72
EF080260,Carollia_perspicillata,3.27,-59.72
EF080261,Carollia_perspicillata,3.27,-59.72
EF080262,Carollia_perspicillata,3.27,-59.72
EF080263,Carollia_perspicillata,3.75,-59.3
EF080264,Carollia_perspicillata,3.75,-59.3
EF080265,Carollia_perspicillata,3.75,-59.3
EF080266,Carollia_perspicillata,3.75,-59.3
EF080267,Carollia_perspicillata,3.92,-59.1
EF080268,Carollia_perspicillata,3.92,-59.1
EF080269,Carollia_perspicillata,3.92,-59.1
EF080270,Carollia_perspicillata,3.92,-59.1
EF080271,Carollia_perspicillata,3.92,-59.1
EF080272,Carollia_perspicillata,6.23,-58.25
EF080273,Carollia_perspicillata,6.23,-58.25
EF080274,Carollia_perspicillata,6.23,-58.25
EF080275,Carollia_perspicillata,6.23,-58.25
EF080276,Carollia_perspicillata,6.23,-58.25
EF080277,Carollia_perspicillata,5.38,-57.37
EF080278,Carollia_perspicillata,5.38,-57.37
EF080279,Carollia_perspicillata,5.38,-57.37
EF080280,Carollia_perspicillata,5.38,-57.37
EF080281,Carollia_perspicillata,5.38,-57.37
EF080282,Carollia_perspicillata,7.37,-60.48
EF080283,Carollia_perspicillata,7.37,-60.48
EF080284,Carollia_perspicillata,7.37,-60.48
EF080285,Chiroderma_trinitatum,4.63,-58.72
EF080286,Chiroderma_trinitatum,4.73,-58.85
EF080287,Chiroderma_trinitatum,4.33,-58.82
EF080288,Chiroderma_trinitatum,4.33,-58.8
EF080289,Chiroderma_villosum,4.33,-58.8
EF080290,Chiroderma_villosum,4.75,-59.02
EF080291,Chiroderma_villosum,4.75,-59.02
EF080292,Chiroderma_villosum,4.73,-58.85
EF080293,Chiroderma_villosum,4.28,-58.52
EF080294,Choeroniscus_minor,1.37,-58.77
EF080295,Choeroniscus_minor,4.73,-58.85
EF080296,Choeroniscus_minor,4.73,-58.85
EF080297,Choeroniscus_minor,4.37,-58.85
EF080298,Choeroniscus_minor,4.37,-58.85
EF080299,Chrotopterus_auritus,5.03,-58.63
EF080300,Chrotopterus_auritus,5.03,-58.63
EF080301,Chrotopterus_auritus,5.03,-58.63
EF080302,Chrotopterus_auritus,6.48,-58.58
EF080303,Chrotopterus_auritus,5.15,-58.7
EF080304,Chrotopterus_auritus,5.03,-58.63
EF080305,Cormura_brevirostris,1.53,-58.83
EF080306,Cormura_brevirostris,1.53,-58.83
EF080307,Cormura_brevirostris,1.53,-58.83
EF080308,Cormura_brevirostris,1.53,-58.83
EF080309,Cormura_brevirostris,1.53,-58.83
EF080310,Cynomops_paranus,6.48,-58.58
EF080311,Cynomops_paranus,4.63,-58.72
EF080312,Cynomops_paranus,4.63,-58.72
EF080313,Cynomops_paranus,6.48,-58.58
EF080314,Cynomops_paranus,6.48,-58.58
EF080315,Cynomops_paranus,6.48,-58.58
EF080316,Cynomops_paranus,6.48,-58.58
EF080317,Cynomops_paranus,6.48,-58.58
EF080318,Cynomops_paranus,6.48,-58.58
EF080319,Cynomops_planirostris,3.27,-59.72
EF080320,Cyttarops_alecto,6.5,-58.22
EF080321,Desmodus_rotundus,6.5,-58.22
EF080322,Desmodus_rotundus,6.5,-58.22
EF080323,Desmodus_rotundus,6.5,-58.22
EF080324,Desmodus_rotundus,6.5,-58.22
EF080325,Desmodus_rotundus,6.5,-58.22
EF080326,Desmodus_rotundus,6.48,-58.58
EF080327,Desmodus_rotundus,6.48,-58.58
EF080328,Diaemus_youngi,1.65,-58.63
EF080329,Diaemus_youngi,6.5,-58.22
EF080330,Diaemus_youngi,5.13,-59.82
EF080338,Eptesicus_chiriquinus,7.37,-60.48
EF080339,Eptesicus_furinalis,3.27,-59.72
EF080340,Eptesicus_furinalis,6.5,-58.22
EF080341,Eptesicus_furinalis,6.82,-58.12
EF080342,Eptesicus_furinalis,6.5,-58.22
EF080343,Eptesicus_furinalis,6.48,-58.58
EF080344,Eptesicus_furinalis,6.48,-58.58
EF080345,Eumops_auripendulus,4.73,-58.68
EF080346,Eumops_auripendulus,4.73,-58.68
EF080347,Eumops_auripendulus,4.17,-59.08
EF080348,Eumops_auripendulus,4.17,-59.08
EF080349,Eumops_auripendulus,4.73,-58.68
EF080350,Eumops_hansae,4.33,-58.82
EF080351,Eumops_hansae,4.37,-58.85
EF080352,Eumops_hansae,4.1,-59.05
EF080353,Eumops_hansae,4.1,-59.05
EF080354,Eumops_hansae,4.67,-58.85
EF080355,Eumops_hansae,4.73,-58.72
EF080356,Eumops_hansae,4.53,-59.08
EF080357,Eumops_hansae,4.75,-59.02
EF080358,Furipterus_horrens,5.33,-57.33
EF080359,Glossophaga_longirostris,3.38,-59.8
EF080360,Glossophaga_soricina,6.05,-60.65
EF080361,Glossophaga_soricina,6.5,-58.22
EF080362,Glossophaga_soricina,5.8,-61.1
EF080363,Glossophaga_soricina,5.82,-61.07
EF080364,Glyphonycteris_daviesi,4.68,-58.68
EF080365,Glyphonycteris_daviesi,6.5,-58.22
EF080366,Glyphonycteris_sylvestris,1.37,-58.77
EF080367,Glyphonycteris_sylvestris,4.73,-58.85
EF080368,Glyphonycteris_sylvestris,4.38,-58.92
EF080369,Glyphonycteris_sylvestris,4.53,-59.08
EF080371,Lasiurus_atratus,4.63,-58.72
EF080372,Lionycteris_spurrelli,4.73,-58.85
EF080373,Lionycteris_spurrelli,4.73,-58.85
EF080374,Lionycteris_spurrelli,4.33,-58.85
EF080375,Lionycteris_spurrelli,4.73,-58.85
EF080376,Lionycteris_spurrelli,5.27,-60.73
EF080412,Lonchorhina_inusitata,4.33,-58.85
EF080413,Lonchorhina_inusitata,1.53,-58.83
EF080414,Lonchorhina_inusitata,1.53,-58.83
EF080415,Lonchorhina_inusitata,5.25,-59.61
EF080416,Lophostoma_brasiliense,7.37,-60.48
EF080417,Lophostoma_brasiliense,1.37,-58.77
EF080418,Lophostoma_brasiliense,4.73,-58.85
EF080419,Lophostoma_brasiliense,6.5,-58.22
EF080420,Lophostoma_brasiliense,6.5,-58.22
EF080421,Lophostoma_brasiliense,6.5,-58.22
EF080422,Lophostoma_brasiliense,6.5,-58.22
EF080423,Lophostoma_brasiliense,6.5,-58.22
EF080424,Lophostoma_brasiliense,6.5,-58.22
EF080425,Lophostoma_carrikeri,4.63,-58.72
EF080426,Lophostoma_carrikeri,4.73,-58.85
EF080427,Lophostoma_carrikeri,4.73,-58.85
EF080428,Lophostoma_carrikeri,4.67,-58.85
EF080429,Lophostoma_carrikeri,5.33,-59.92
EF080430,Lophostoma_schulzi,5.33,-59.95
EF080431,Lophostoma_schulzi,5.07,-59.87
EF080432,Lophostoma_schulzi,4.47,-58.78
EF080433,Lophostoma_silvicolum,6.5,-58.22
EF080434,Lophostoma_silvicolum,6.5,-58.22
EF080435,Lophostoma_silvicolum,6.5,-58.22
EF080436,Lophostoma_silvicolum,6.48,-58.58
EF080437,Lophostoma_silvicolum,6.48,-58.58
EF080438,Macrophyllum_macrophyllum,1.37,-58.77
EF080439,Macrophyllum_macrophyllum,1.37,-58.77
EF080440,Macrophyllum_macrophyllum,1.58,-58.63
EF080441,Macrophyllum_macrophyllum,4.28,-58.52
EF080442,Macrophyllum_macrophyllum,4.47,-58.78
EF080443,Mesophylla_macconnelli,4.33,-58.82
EF080444,Mesophylla_macconnelli,5.38,-57.37
EF080445,Mesophylla_macconnelli,3.18,-58.82
EF080446,Mesophylla_macconnelli,6.5,-58.22
EF080447,Micronycteris_hirsuta,7.37,-60.48
EF080448,Micronycteris_hirsuta,4.73,-58.72
EF080449,Gardnerycteris_crenulatum,6.5,-58.22
EF080450,Gardnerycteris_crenulatum,6.5,-58.22
EF080451,Gardnerycteris_crenulatum,6.5,-58.22
EF080452,Gardnerycteris_crenulatum,6.5,-58.22
EF080453,Gardnerycteris_crenulatum,6.5,-58.22
EF080454,Gardnerycteris_crenulatum,6.48,-58.58
EF080455,Gardnerycteris_crenulatum,6.48,-58.58
EF080456,Molossops_neglectus,4.37,-58.85
EF080457,Molossops_neglectus,4.37,-58.85
EF080458,Molossops_neglectus,4.37,-58.85
EF080459,Molossops_neglectus,4.37,-58.85
EF080460,Molossops_neglectus,4.37,-58.85
EF080461,Molossops_neglectus,4.37,-58.85
EF080462,Molossus_molossus,4.68,-58.68
EF080463,Molossus_molossus,4.68,-58.68
EF080464,Molossus_molossus,4.68,-58.68
EF080465,Molossus_molossus,4.68,-58.68
EF080466,Molossus_molossus,4.68,-58.68
EF080467,Molossus_molossus,4.68,-58.68
EF080468,Molossus_molossus,4.68,-58.68
EF080469,Molossus_molossus,4.68,-58.68
EF080470,Molossus_molossus,4.68,-58.68
EF080471,Molossus_molossus,6.5,-58.22
EF080472,Molossus_molossus,4.68,-58.68
EF080473,Molossus_molossus,4.86,-58.69
EF080474,Molossus_molossus,4.86,-58.69
EF080475,Molossus_molossus,4.86,-58.69
EF080476,Molossus_molossus,4.86,-58.69
EF080477,Molossus_molossus,4.86,-58.69
EF080478,Molossus_rufus,4.63,-58.72
EF080479,Molossus_rufus,4.63,-58.72
EF080480,Molossus_rufus,4.37,-58.85
EF080481,Molossus_rufus,4.37,-58.85
EF080482,Molossus_rufus,4.37,-58.85
EF080484,Myotis_albescens,4.67,-58.68
EF080485,Myotis_albescens,4.67,-58.68
EF080486,Myotis_albescens,4.67,-58.68
EF080487,Myotis_albescens,3.75,-59.3
EF080488,Myotis_albescens,4.38,-58.87
EF080489,Myotis_albescens,5.32,-57.33
EF080490,Myotis_albescens,1.37,-58.77
EF080491,Myotis_albescens,4.75,-59.02
EF080492,Myotis_albescens,6.5,-58.22
EF080493,Myotis_nigricans,4.38,-58.87
EF080494,Myotis_nigricans,5.38,-57.37
EF080495,Myotis_riparius,5.38,-59.97
EF080496,Myotis_riparius,5.25,-59.61
EF080497,Myotis_riparius,5.25,-59.61
EF080498,Myotis_riparius,6.5,-58.22
EF080499,Myotis_riparius,6.5,-58.22
EF080500,Myotis_riparius,6.5,-58.22
EF080501,Myotis_riparius,6.5,-58.22
EF080502,Myotis_riparius,6.5,-58.22
EF080503,Myotis_riparius,6.5,-58.22
EF080504,Myotis_riparius,6.5,-58.22
EF080505,Myotis_riparius,5.25,-59.61
EF080506,Myotis_riparius,4.67,-58.68
EF080507,Myotis_riparius,3.27,-58.78
EF080508,Myotis_riparius,4.1,-59.05
EF080509,Myotis_riparius,1.58,-58.63
EF080510,Myotis_riparius,1.65,-58.63
EF080511,Myotis_riparius,3.27,-58.78
EF080512,Myotis_riparius,5.33,-59.92
EF080513,Myotis_riparius,5.33,-59.95
EF080514,Myotis_riparius,5.33,-60.77
EF080515,Myotis_riparius,5.33,-60.77
EF080516,Myotis_riparius,5.13,-59.82
EF080517,Myotis_riparius,5.12,-59.82
EF080518,Myotis_riparius,5.12,-59.82
EF080519,Noctilio_albiventris,4.67,-58.68
EF080520,Noctilio_albiventris,4.86,-58.69
EF080521,Noctilio_albiventris,4.86,-58.69
EF080522,Noctilio_albiventris,4.86,-58.69
EF080523,Noctilio_albiventris,6.5,-58.22
EF080524,Noctilio_albiventris,3.75,-59.3
EF080525,Noctilio_albiventris,3.92,-59.1
EF080526,Noctilio_albiventris,4.67,-58.68
EF080527,Noctilio_albiventris,4.86,-58.69
EF080528,Noctilio_albiventris,4.86,-58.69
EF080529,Noctilio_leporinus,7.57,-59.15
EF080530,Noctilio_leporinus,1.53,-58.83
EF080531,Noctilio_leporinus,1.53,-58.83
EF080532,Noctilio_leporinus,1.53,-58.83
EF080533,Noctilio_leporinus,1.53,-58.83
EF080534,Noctilio_leporinus,1.65,-58.63
EF080535,Nyctinomops_macrotis,4.37,-58.85
EF080536,Peropteryx_kappleri,7.37,-60.48
EF080537,Peropteryx_kappleri,7.37,-60.48
EF080538,Peropteryx_leucoptera,6.5,-58.22
EF080539,Peropteryx_leucoptera,6.5,-58.22
EF080540,Peropteryx_leucoptera,6.5,-58.22
EF080541,Phylloderma_stenops,4.28,-58.52
EF080542,Phylloderma_stenops,7.52,-59.38
EF080543,Phylloderma_stenops,1.37,-58.77
EF080544,Phylloderma_stenops,4.63,-58.72
EF080545,Phylloderma_stenops,4.47,-58.78
EF080546,Phyllostomus_discolor,6.82,-58.12
EF080547,Phyllostomus_discolor,6.82,-58.12
EF080548,Phyllostomus_discolor,6.82,-58.15
EF080549,Phyllostomus_discolor,6.82,-58.15
EF080550,Phyllostomus_discolor,6.82,-58.15
EF080551,Phyllostomus_elongatus,6.48,-58.58
EF080552,Phyllostomus_elongatus,6.48,-58.58
EF080553,Phyllostomus_elongatus,5.38,-57.37
EF080554,Phyllostomus_elongatus,5.38,-57.37
EF080555,Phyllostomus_elongatus,5.38,-57.37
EF080556,Phyllostomus_hastatus,4.53,-59.08
EF080557,Phyllostomus_hastatus,4.53,-59.08
EF080558,Platyrrhinus_aurarius,5.33,-59.92
EF080559,Platyrrhinus_aurarius,5.33,-59.92
EF080560,Platyrrhinus_aurarius,5.33,-59.92
EF080561,Platyrrhinus_aurarius,5.33,-59.95
EF080562,Platyrrhinus_aurarius,5.27,-60.73
EF080563,Platyrrhinus_aurarius,5.13,-59.82
EF080564,Platyrrhinus_aurarius,5.13,-59.82
EF080565,Platyrrhinus_aurarius,5.12,-59.82
EF080566,Platyrrhinus_aurarius,5.07,-59.87
EF080567,Platyrrhinus_aurarius,5.07,-59.87
EF080568,Platyrrhinus_aurarius,5.07,-59.87
EF080569,Platyrrhinus_aurarius,5.07,-59.87
EF080570,Platyrrhinus_aurarius,5.07,-59.87
EF080571,Platyrrhinus_aurarius,5.1,-59.85
EF080572,Platyrrhinus_aurarius,5.1,-59.85
EF080573,Platyrrhinus_aurarius,5.1,-59.85
EF080574,Platyrrhinus_aurarius,5.1,-59.85
EF080575,Platyrrhinus_aurarius,5.1,-59.85
EF080576,Platyrrhinus_aurarius,5.8,-61.1
EF080577,Platyrrhinus_brachycephalus,6.5,-58.22
EF080578,Platyrrhinus_brachycephalus,6.5,-58.22
EF080579,Platyrrhinus_helleri,3.27,-58.78
EF080580,Platyrrhinus_helleri,3.27,-58.78
EF080581,Platyrrhinus_helleri,3.18,-58.82
EF080582,Platyrrhinus_helleri,4.68,-58.68
EF080583,Platyrrhinus_helleri,4.68,-58.68
EF080584,Platyrrhinus_helleri,4.68,-58.68
EF080585,Platyrrhinus_helleri,4.68,-58.68
EF080586,Platyrrhinus_helleri,6.48,-58.58
EF080587,Platyrrhinus_helleri,4.68,-58.68
EF080588,Platyrrhinus_helleri,6.5,-58.22
EF080589,Pteronotus_gymnonotus,4.63,-58.72
EF080590,Pteronotus_gymnonotus,6.48,-58.58
EF080591,Pteronotus_gymnonotus,4.75,-59.02
EF080594,Pteronotus_personatus,4.75,-59.02
EF080595,Pteronotus_personatus,6.48,-58.58
EF080596,Pteronotus_personatus,6.48,-58.58
EF080597,Pteronotus_personatus,4.75,-59.02
EF080598,Rhinophylla_pumilio,1.37,-58.77
EF080599,Rhinophylla_pumilio,6.5,-58.22
EF080600,Rhinophylla_pumilio,5.03,-58.63
EF080601,Rhinophylla_pumilio,6.48,-58.58
EF080602,Rhinophylla_pumilio,5.33,-60.77
EF080603,Rhinophylla_pumilio,5.13,-59.82
EF080604,Rhinophylla_pumilio,4.33,-58.82
EF080605,Rhinophylla_pumilio,6.23,-58.25
EF080606,Rhinophylla_pumilio,6.23,-58.25
EF080607,Rhinophylla_pumilio,6.23,-58.25
EF080608,Rhinophylla_pumilio,7.57,-59.15
EF080609,Rhinophylla_pumilio,7.57,-59.15
EF080610,Rhinophylla_pumilio,7.52,-59.38
EF080611,Rhinophylla_pumilio,5.38,-57.37
EF080612,Rhinophylla_pumilio,5.38,-57.37
EF080613,Rhinophylla_pumilio,5.17,-57.3
EF080614,Rhinophylla_pumilio,5.17,-57.3
EF080615,Rhinophylla_pumilio,5.17,-57.3
EF080616,Rhinophylla_pumilio,7.38,-60.53
EF080617,Rhinophylla_pumilio,5.15,-58.7
EF080618,Rhinophylla_pumilio,5.15,-58.7
EF080619,Rhinophylla_pumilio,1.53,-58.83
EF080620,Rhinophylla_pumilio,1.53,-58.83
EF080621,Rhinophylla_pumilio,1.58,-58.63
EF080622,Rhinophylla_pumilio,1.65,-58.63
EF080623,Rhinophylla_pumilio,6.5,-58.22
EF080624,Rhinophylla_pumilio,6.5,-58.22
EF080625,Rhinophylla_pumilio,6.5,-58.22
EF080626,Rhinophylla_pumilio,5.03,-58.63
EF080627,Rhinophylla_pumilio,3.27,-58.78
EF080628,Rhinophylla_pumilio,3.18,-58.82
EF080629,Rhinophylla_pumilio,3.18,-58.82
EF080630,Rhinophylla_pumilio,3.18,-58.82
EF080631,Rhinophylla_pumilio,6.48,-58.58
EF080632,Rhinophylla_pumilio,6.48,-58.58
EF080633,Rhinophylla_pumilio,6.48,-58.58
EF080634,Rhinophylla_pumilio,5.3,-59.92
EF080635,Rhinophylla_pumilio,5.33,-59.92
EF080636,Rhinophylla_pumilio,5.33,-59.92
EF080637,Rhinophylla_pumilio,5.33,-59.92
EF080638,Rhinophylla_pumilio,5.33,-59.92
EF080639,Rhinophylla_pumilio,5.33,-59.92
EF080640,Rhinophylla_pumilio,5.33,-59.95
EF080641,Rhinophylla_pumilio,5.33,-59.95
EF080642,Rhinophylla_pumilio,5.33,-59.95
EF080643,Rhinophylla_pumilio,5.33,-59.95
EF080644,Rhinophylla_pumilio,5.33,-59.95
EF080645,Rhinophylla_pumilio,5.38,-59.97
EF080646,Rhinophylla_pumilio,5.33,-60.77
EF080647,Rhinophylla_pumilio,5.33,-60.77
EF080648,Rhinophylla_pumilio,5.33,-60.77
EF080649,Rhinophylla_pumilio,5.33,-60.77
EF080650,Rhinophylla_pumilio,5.28,-60.75
EF080651,Rhinophylla_pumilio,5.28,-60.75
EF080652,Rhinophylla_pumilio,5.28,-60.75
EF080653,Rhinophylla_pumilio,5.28,-60.75
EF080654,Rhinophylla_pumilio,5.27,-60.73
EF080655,Rhinophylla_pumilio,5.13,-59.82
EF080656,Rhinophylla_pumilio,5.13,-59.82
EF080657,Rhinophylla_pumilio,5.13,-59.82
EF080658,Rhinophylla_pumilio,5.13,-59.82
EF080659,Rhinophylla_pumilio,5.25,-59.61
EF080660,Rhinophylla_pumilio,5.25,-59.61
